date,Seria 1,Seria 2,Seria 3
1258,2257,31450,12620
1259,2258,31475,12630
1260,2259,31500,12640
1261,2260,31525,12650
1262,2261,31550,12660
1263,2262,31575,12670
1264,2263,31600,12680
1265,2264,31625,12690
1266,2265,31650,12700
1267,2266,31675,12710
1268,2267,31700,12720
1269,2268,31725,12730
1270,2269,31750,12740
1271,2270,31775,12750
1272,2271,31800,12760
1273,2272,31825,12770
1274,2273,31850,12780
1275,2274,31875,12790
1276,2275,31900,12800
1277,2276,31925,12810
1278,2277,31950,12820
1279,2278,31975,12830
1280,2279,32000,12840
1281,2280,32025,12850
1282,2281,32050,12860
1283,2282,32075,12870
1284,2283,32100,12880
1285,2284,32125,12890
1286,2285,32150,12900
1287,2286,32175,12910
1288,2287,32200,12920
1289,2288,32225,12930
1290,2289,32250,12940
1291,2290,32275,12950
1292,2291,32300,12960
1293,2292,32325,12970
1294,2293,32350,12980
1295,2294,32375,12990
1296,2295,32400,13000
1297,2296,32425,13010
1298,2297,32450,13020
1299,2298,32475,13030
1300,2299,32500,13040
1301,2300,32525,13050
1302,2301,32550,13060
1303,2302,32575,13070
1304,2303,32600,13080
1305,2304,32625,13090
1306,2305,32650,13100
1307,2306,32675,13110
1308,2307,32700,13120
1309,2308,32725,13130
1310,2309,32750,13140
1311,2310,32775,13150
1312,2311,32800,13160
1313,2312,32825,13170
1314,2313,32850,13180
1315,2314,32875,13190
1316,2315,32900,13200
1317,2316,32925,13210
1318,2317,32950,13220
1319,2318,32975,13230
1320,2319,33000,13240
1321,2320,33025,13250
1322,2321,33050,13260
1323,2322,33075,13270
1324,2323,33100,13280
1325,2324,33125,13290
1326,2325,33150,13300
1327,2326,33175,13310
1328,2327,33200,13320
1329,2328,33225,13330
1330,2329,33250,13340
1331,2330,33275,13350
1332,2331,33300,13360
1333,2332,33325,13370
1334,2333,33350,13380
1335,2334,33375,13390
1336,2335,33400,13400
1337,2336,33425,13410
1338,2337,33450,13420
1339,2338,33475,13430
1340,2339,33500,13440
1341,2340,33525,13450
1342,2341,33550,13460
1343,2342,33575,13470
1344,2343,33600,13480
1345,2344,33625,13490
1346,2345,33650,13500
1347,2346,33675,13510
1348,2347,33700,13520
1349,2348,33725,13530
1350,2349,33750,13540
1351,2350,33775,13550
1352,2351,33800,13560
1353,2352,33825,13570
1354,2353,33850,13580
1355,2354,33875,13590
1356,2355,33900,13600
1357,2356,33925,13610
1358,2357,33950,13620
1359,2358,33975,13630
1360,2359,34000,13640
1361,2360,34025,13650
1362,2361,34050,13660
1363,2362,34075,13670
1364,2363,34100,13680
1365,2364,34125,13690
1366,2365,34150,13700
1367,2366,34175,13710
1368,2367,34200,13720
1369,2368,34225,13730
1370,2369,34250,13740
1371,2370,34275,13750
1372,2371,34300,13760
1373,2372,34325,13770
1374,2373,34350,13780
1375,2374,34375,13790
1376,2375,34400,13800
1377,2376,34425,13810
1378,2377,34450,13820
1379,2378,34475,13830
1380,2379,34500,13840
1381,2380,34525,13850
1382,2381,34550,13860
1383,2382,34575,13870
1384,2383,34600,13880
1385,2384,34625,13890
1386,2385,34650,13900
1387,2386,34675,13910
1388,2387,34700,13920
1389,2388,34725,13930
1390,2389,34750,13940
1391,2390,34775,13950
1392,2391,34800,13960
1393,2392,34825,13970
1394,2393,34850,13980
1395,2394,34875,13990
1396,2395,34900,14000
1397,2396,34925,14010
1398,2397,34950,14020
1399,2398,34975,14030
1400,2399,35000,14040
1401,2400,35025,14050
1402,2401,35050,14060
1403,2402,35075,14070
1404,2403,35100,14080
1405,2404,35125,14090
1406,2405,35150,14100
1407,2406,35175,14110
1408,2407,35200,14120
1409,2408,35225,14130
1410,2409,35250,14140
1411,2410,35275,14150
1412,2411,35300,14160
1413,2412,35325,14170
1414,2413,35350,14180
1415,2414,35375,14190
1416,2415,35400,14200
1417,2416,35425,14210
1418,2417,35450,14220
1419,2418,35475,14230
1420,2419,35500,14240
1421,2420,35525,14250
1422,2421,35550,14260
1423,2422,35575,14270
1424,2423,35600,14280
1425,2424,35625,14290
1426,2425,35650,14300
1427,2426,35675,14310
1428,2427,35700,14320
1429,2428,35725,14330
1430,2429,35750,14340
1431,2430,35775,14350
1432,2431,35800,14360
1433,2432,35825,14370
1434,2433,35850,14380
1435,2434,35875,14390
1436,2435,35900,14400
1437,2436,35925,14410
1438,2437,35950,14420
1439,2438,35975,14430
1440,2439,36000,14440
1441,2440,36025,14450
1442,2441,36050,14460
1443,2442,36075,14470
1444,2443,36100,14480
1445,2444,36125,14490
1446,2445,36150,14500
1447,2446,36175,14510
1448,2447,36200,14520
1449,2448,36225,14530
1450,2449,36250,14540
1451,2450,36275,14550
1452,2451,36300,14560
1453,2452,36325,14570
1454,2453,36350,14580
1455,2454,36375,14590
1456,2455,36400,14600
1457,2456,36425,14610
1458,2457,36450,14620
1459,2458,36475,14630
1460,2459,36500,14640
1461,2460,36525,14650
1462,2461,36550,14660
1463,2462,36575,14670
1464,2463,36600,14680
1465,2464,36625,14690
1466,2465,36650,14700
1467,2466,36675,14710
1468,2467,36700,14720
1469,2468,36725,14730
1470,2469,36750,14740
1471,2470,36775,14750
1472,2471,36800,14760
1473,2472,36825,14770
1474,2473,36850,14780
1475,2474,36875,14790
1476,2475,36900,14800
1477,2476,36925,14810
1478,2477,36950,14820
1479,2478,36975,14830
1480,2479,37000,14840
1481,2480,37025,14850
1482,2481,37050,14860
1483,2482,37075,14870
1484,2483,37100,14880
1485,2484,37125,14890
1486,2485,37150,14900
1487,2486,37175,14910
1488,2487,37200,14920
1489,2488,37225,14930
1490,2489,37250,14940
1491,2490,37275,14950
1492,2491,37300,14960
1493,2492,37325,14970
1494,2493,37350,14980
1495,2494,37375,14990
1496,2495,37400,15000
1497,2496,37425,15010
1498,2497,37450,15020
1499,2498,37475,15030
1500,2499,37500,15040
1501,2500,37525,15050
1502,2501,37550,15060
1503,2502,37575,15070
1504,2503,37600,15080
1505,2504,37625,15090
1506,2505,37650,15100
1507,2506,37675,15110
1508,2507,37700,15120
1509,2508,37725,15130
1510,2509,37750,15140
1511,2510,37775,15150
1512,2511,37800,15160
1513,2512,37825,15170
1514,2513,37850,15180
1515,2514,37875,15190
1516,2515,37900,15200
1517,2516,37925,15210
1518,2517,37950,15220
1519,2518,37975,15230
1520,2519,38000,15240
1521,2520,38025,15250
1522,2521,38050,15260
1523,2522,38075,15270
1524,2523,38100,15280
1525,2524,38125,15290
1526,2525,38150,15300
1527,2526,38175,15310
1528,2527,38200,15320
1529,2528,38225,15330
1530,2529,38250,15340
1531,2530,38275,15350
1532,2531,38300,15360
1533,2532,38325,15370
1534,2533,38350,15380
1535,2534,38375,15390
1536,2535,38400,15400
1537,2536,38425,15410
1538,2537,38450,15420
1539,2538,38475,15430
1540,2539,38500,15440
1541,2540,38525,15450
1542,2541,38550,15460
1543,2542,38575,15470
1544,2543,38600,15480
1545,2544,38625,15490
1546,2545,38650,15500
1547,2546,38675,15510
1548,2547,38700,15520
1549,2548,38725,15530
1550,2549,38750,15540
1551,2550,38775,15550
1552,2551,38800,15560
1553,2552,38825,15570
1554,2553,38850,15580
1555,2554,38875,15590
1556,2555,38900,15600
1557,2556,38925,15610
1558,2557,38950,15620
1559,2558,38975,15630
1560,2559,39000,15640
1561,2560,39025,15650
1562,2561,39050,15660
1563,2562,39075,15670
1564,2563,39100,15680
1565,2564,39125,15690
1566,2565,39150,15700
1567,2566,39175,15710
1568,2567,39200,15720
1569,2568,39225,15730
1570,2569,39250,15740
1571,2570,39275,15750
1572,2571,39300,15760
1573,2572,39325,15770
1574,2573,39350,15780
1575,2574,39375,15790
1576,2575,39400,15800
1577,2576,39425,15810
1578,2577,39450,15820
1579,2578,39475,15830
1580,2579,39500,15840
1581,2580,39525,15850
1582,2581,39550,15860
1583,2582,39575,15870
1584,2583,39600,15880
1585,2584,39625,15890
1586,2585,39650,15900
1587,2586,39675,15910
1588,2587,39700,15920
1589,2588,39725,15930
1590,2589,39750,15940
1591,2590,39775,15950
1592,2591,39800,15960
1593,2592,39825,15970
1594,2593,39850,15980
1595,2594,39875,15990
1596,2595,39900,16000
1597,2596,39925,16010
1598,2597,39950,16020
1599,2598,39975,16030
1600,2599,40000,16040
1601,2600,40025,16050
1602,2601,40050,16060
1603,2602,40075,16070
1604,2603,40100,16080
1605,2604,40125,16090
1606,2605,40150,16100
1607,2606,40175,16110
1608,2607,40200,16120
1609,2608,40225,16130
1610,2609,40250,16140
1611,2610,40275,16150
1612,2611,40300,16160
1613,2612,40325,16170
1614,2613,40350,16180
1615,2614,40375,16190
1616,2615,40400,16200
1617,2616,40425,16210
1618,2617,40450,16220
1619,2618,40475,16230
1620,2619,40500,16240
1621,2620,40525,16250
1622,2621,40550,16260
1623,2622,40575,16270
1624,2623,40600,16280
1625,2624,40625,16290
1626,2625,40650,16300
1627,2626,40675,16310
1628,2627,40700,16320
1629,2628,40725,16330
1630,2629,40750,16340
1631,2630,40775,16350
1632,2631,40800,16360
1633,2632,40825,16370
1634,2633,40850,16380
1635,2634,40875,16390
1636,2635,40900,16400
1637,2636,40925,16410
1638,2637,40950,16420
1639,2638,40975,16430
1640,2639,41000,16440
1641,2640,41025,16450
1642,2641,41050,16460
1643,2642,41075,16470
1644,2643,41100,16480
1645,2644,41125,16490
1646,2645,41150,16500
1647,2646,41175,16510
1648,2647,41200,16520
1649,2648,41225,16530
1650,2649,41250,16540
1651,2650,41275,16550
1652,2651,41300,16560
1653,2652,41325,16570
1654,2653,41350,16580
1655,2654,41375,16590
1656,2655,41400,16600
1657,2656,41425,16610
1658,2657,41450,16620
1659,2658,41475,16630
1660,2659,41500,16640
1661,2660,41525,16650
1662,2661,41550,16660
1663,2662,41575,16670
1664,2663,41600,16680
1665,2664,41625,16690
1666,2665,41650,16700
1667,2666,41675,16710
1668,2667,41700,16720
1669,2668,41725,16730
1670,2669,41750,16740
1671,2670,41775,16750
1672,2671,41800,16760
1673,2672,41825,16770
1674,2673,41850,16780
1675,2674,41875,16790
1676,2675,41900,16800
1677,2676,41925,16810
1678,2677,41950,16820
1679,2678,41975,16830
1680,2679,42000,16840
1681,2680,42025,16850
1682,2681,42050,16860
1683,2682,42075,16870
1684,2683,42100,16880
1685,2684,42125,16890
1686,2685,42150,16900
1687,2686,42175,16910
1688,2687,42200,16920
1689,2688,42225,16930
1690,2689,42250,16940
1691,2690,42275,16950
1692,2691,42300,16960
1693,2692,42325,16970
1694,2693,42350,16980
1695,2694,42375,16990
1696,2695,42400,17000
1697,2696,42425,17010
1698,2697,42450,17020
1699,2698,42475,17030
1700,2699,42500,17040
1701,2700,42525,17050
1702,2701,42550,17060
1703,2702,42575,17070
1704,2703,42600,17080
1705,2704,42625,17090
1706,2705,42650,17100
1707,2706,42675,17110
1708,2707,42700,17120
1709,2708,42725,17130
1710,2709,42750,17140
1711,2710,42775,17150
1712,2711,42800,17160
1713,2712,42825,17170
1714,2713,42850,17180
1715,2714,42875,17190
1716,2715,42900,17200
1717,2716,42925,17210
1718,2717,42950,17220
1719,2718,42975,17230
1720,2719,43000,17240
1721,2720,43025,17250
1722,2721,43050,17260
1723,2722,43075,17270
1724,2723,43100,17280
1725,2724,43125,17290
1726,2725,43150,17300
1727,2726,43175,17310
1728,2727,43200,17320
1729,2728,43225,17330
1730,2729,43250,17340
1731,2730,43275,17350
1732,2731,43300,17360
1733,2732,43325,17370
1734,2733,43350,17380
1735,2734,43375,17390
1736,2735,43400,17400
1737,2736,43425,17410
1738,2737,43450,17420
1739,2738,43475,17430
1740,2739,43500,17440
1741,2740,43525,17450
1742,2741,43550,17460
1743,2742,43575,17470
1744,2743,43600,17480
1745,2744,43625,17490
1746,2745,43650,17500
1747,2746,43675,17510
1748,2747,43700,17520
1749,2748,43725,17530
1750,2749,43750,17540
1751,2750,43775,17550
1752,2751,43800,17560
1753,2752,43825,17570
1754,2753,43850,17580
1755,2754,43875,17590
1756,2755,43900,17600
1757,2756,43925,17610
1758,2757,43950,17620
1759,2758,43975,17630
1760,2759,44000,17640
1761,2760,44025,17650
1762,2761,44050,17660
1763,2762,44075,17670
1764,2763,44100,17680
1765,2764,44125,17690
1766,2765,44150,17700
1767,2766,44175,17710
1768,2767,44200,17720
1769,2768,44225,17730
1770,2769,44250,17740
1771,2770,44275,17750
1772,2771,44300,17760
1773,2772,44325,17770
1774,2773,44350,17780
1775,2774,44375,17790
1776,2775,44400,17800
1777,2776,44425,17810
1778,2777,44450,17820
1779,2778,44475,17830
1780,2779,44500,17840
1781,2780,44525,17850
1782,2781,44550,17860
1783,2782,44575,17870
1784,2783,44600,17880
1785,2784,44625,17890
1786,2785,44650,17900
1787,2786,44675,17910
1788,2787,44700,17920
1789,2788,44725,17930
1790,2789,44750,17940
1791,2790,44775,17950
1792,2791,44800,17960
1793,2792,44825,17970
1794,2793,44850,17980
1795,2794,44875,17990
1796,2795,44900,18000
1797,2796,44925,18010
1798,2797,44950,18020
1799,2798,44975,18030
1800,2799,45000,18040
1801,2800,45025,18050
1802,2801,45050,18060
1803,2802,45075,18070
1804,2803,45100,18080
1805,2804,45125,18090
1806,2805,45150,18100
1807,2806,45175,18110
1808,2807,45200,18120
1809,2808,45225,18130
1810,2809,45250,18140
1811,2810,45275,18150
1812,2811,45300,18160
1813,2812,45325,18170
1814,2813,45350,18180
1815,2814,45375,18190
1816,2815,45400,18200
1817,2816,45425,18210
1818,2817,45450,18220
1819,2818,45475,18230
1820,2819,45500,18240
1821,2820,45525,18250
1822,2821,45550,18260
1823,2822,45575,18270
1824,2823,45600,18280
1825,2824,45625,18290
1826,2825,45650,18300
1827,2826,45675,18310
1828,2827,45700,18320
1829,2828,45725,18330
1830,2829,45750,18340
1831,2830,45775,18350
1832,2831,45800,18360
1833,2832,45825,18370
1834,2833,45850,18380
1835,2834,45875,18390
1836,2835,45900,18400
1837,2836,45925,18410
1838,2837,45950,18420
1839,2838,45975,18430
1840,2839,46000,18440
1841,2840,46025,18450
1842,2841,46050,18460
1843,2842,46075,18470
1844,2843,46100,18480
1845,2844,46125,18490
1846,2845,46150,18500
1847,2846,46175,18510
1848,2847,46200,18520
1849,2848,46225,18530
1850,2849,46250,18540
1851,2850,46275,18550
1852,2851,46300,18560
1853,2852,46325,18570
1854,2853,46350,18580
1855,2854,46375,18590
1856,2855,46400,18600
1857,2856,46425,18610
1858,2857,46450,18620
1859,2858,46475,18630
1860,2859,46500,18640
1861,2860,46525,18650
1862,2861,46550,18660
1863,2862,46575,18670
1864,2863,46600,18680
1865,2864,46625,18690
1866,2865,46650,18700
1867,2866,46675,18710
1868,2867,46700,18720
1869,2868,46725,18730
1870,2869,46750,18740
1871,2870,46775,18750
1872,2871,46800,18760
1873,2872,46825,18770
1874,2873,46850,18780
1875,2874,46875,18790
1876,2875,46900,18800
1877,2876,46925,18810
1878,2877,46950,18820
1879,2878,46975,18830
1880,2879,47000,18840
1881,2880,47025,18850
1882,2881,47050,18860
1883,2882,47075,18870
1884,2883,47100,18880
1885,2884,47125,18890
1886,2885,47150,18900
1887,2886,47175,18910
1888,2887,47200,18920
1889,2888,47225,18930
1890,2889,47250,18940
1891,2890,47275,18950
1892,2891,47300,18960
1893,2892,47325,18970
1894,2893,47350,18980
1895,2894,47375,18990
1896,2895,47400,19000
1897,2896,47425,19010
1898,2897,47450,19020
1899,2898,47475,19030
1900,2899,47500,19040
1901,2900,47525,19050
1902,2901,47550,19060
1903,2902,47575,19070
1904,2903,47600,19080
1905,2904,47625,19090
1906,2905,47650,19100
1907,2906,47675,19110
1908,2907,47700,19120
1909,2908,47725,19130
1910,2909,47750,19140
1911,2910,47775,19150
1912,2911,47800,19160
1913,2912,47825,19170
1914,2913,47850,19180
1915,2914,47875,19190
1916,2915,47900,19200
1917,2916,47925,19210
1918,2917,47950,19220
1919,2918,47975,19230
1920,2919,48000,19240
1921,2920,48025,19250
1922,2921,48050,19260
1923,2922,48075,19270
1924,2923,48100,19280
1925,2924,48125,19290
1926,2925,48150,19300
1927,2926,48175,19310
1928,2927,48200,19320
1929,2928,48225,19330
1930,2929,48250,19340
1931,2930,48275,19350
1932,2931,48300,19360
1933,2932,48325,19370
1934,2933,48350,19380
1935,2934,48375,19390
1936,2935,48400,19400
1937,2936,48425,19410
1938,2937,48450,19420
1939,2938,48475,19430
1940,2939,48500,19440
1941,2940,48525,19450
1942,2941,48550,19460
1943,2942,48575,19470
1944,2943,48600,19480
1945,2944,48625,19490
1946,2945,48650,19500
1947,2946,48675,19510
1948,2947,48700,19520
1949,2948,48725,19530
1950,2949,48750,19540
1951,2950,48775,19550
1952,2951,48800,19560
1953,2952,48825,19570
1954,2953,48850,19580
1955,2954,48875,19590
1956,2955,48900,19600
1957,2956,48925,19610
1958,2957,48950,19620
1959,2958,48975,19630
1960,2959,49000,19640
1961,2960,49025,19650
1962,2961,49050,19660
1963,2962,49075,19670
1964,2963,49100,19680
1965,2964,49125,19690
1966,2965,49150,19700
1967,2966,49175,19710
1968,2967,49200,19720
1969,2968,49225,19730
1970,2969,49250,19740
1971,2970,49275,19750
1972,2971,49300,19760
1973,2972,49325,19770
1974,2973,49350,19780
1975,2974,49375,19790
1976,2975,49400,19800
1977,2976,49425,19810
1978,2977,49450,19820
1979,2978,49475,19830
1980,2979,49500,19840
1981,2980,49525,19850
1982,2981,49550,19860
1983,2982,49575,19870
1984,2983,49600,19880
1985,2984,49625,19890
1986,2985,49650,19900
1987,2986,49675,19910
1988,2987,49700,19920
1989,2988,49725,19930
1990,2989,49750,19940
1991,2990,49775,19950
1992,2991,49800,19960
1993,2992,49825,19970
1994,2993,49850,19980
1995,2994,49875,19990
1996,2995,49900,20000
1997,2996,49925,20010
1998,2997,49950,20020
1999,2998,49975,20030
2000,2999,50000,20040
2001,3000,50025,20050
2002,3001,50050,20060
2003,3002,50075,20070
2004,3003,50100,20080
2005,3004,50125,20090
2006,3005,50150,20100
2007,3006,50175,20110
2008,3007,50200,20120
2009,3008,50225,20130
2010,3009,50250,20140
2011,3010,50275,20150
2012,3011,50300,20160
2013,3012,50325,20170
2014,3013,50350,20180
2015,3014,50375,20190
2016,3015,50400,20200
2017,3016,50425,20210
2018,3017,50450,20220
2019,3018,50475,20230
2020,3019,50500,20240
2021,3020,50525,20250
2022,3021,50550,20260
2023,3022,50575,20270
2024,3023,50600,20280
2025,3024,50625,20290
2026,3025,50650,20300
2027,3026,50675,20310
2028,3027,50700,20320
2029,3028,50725,20330
2030,3029,50750,20340
2031,3030,50775,20350
2032,3031,50800,20360
2033,3032,50825,20370
2034,3033,50850,20380
2035,3034,50875,20390
2036,3035,50900,20400
2037,3036,50925,20410
2038,3037,50950,20420
2039,3038,50975,20430
2040,3039,51000,20440
2041,3040,51025,20450
2042,3041,51050,20460
2043,3042,51075,20470
2044,3043,51100,20480
2045,3044,51125,20490
2046,3045,51150,20500
2047,3046,51175,20510
2048,3047,51200,20520
2049,3048,51225,20530
2050,3049,51250,20540
2051,3050,51275,20550
2052,3051,51300,20560
2053,3052,51325,20570
2054,3053,51350,20580
2055,3054,51375,20590
2056,3055,51400,20600
2057,3056,51425,20610
2058,3057,51450,20620
2059,3058,51475,20630
2060,3059,51500,20640
2061,3060,51525,20650
2062,3061,51550,20660
2063,3062,51575,20670
2064,3063,51600,20680
2065,3064,51625,20690
2066,3065,51650,20700
2067,3066,51675,20710
2068,3067,51700,20720
2069,3068,51725,20730
2070,3069,51750,20740
2071,3070,51775,20750
2072,3071,51800,20760
2073,3072,51825,20770
2074,3073,51850,20780
2075,3074,51875,20790
2076,3075,51900,20800
2077,3076,51925,20810
2078,3077,51950,20820
2079,3078,51975,20830
2080,3079,52000,20840
2081,3080,52025,20850
2082,3081,52050,20860
2083,3082,52075,20870
2084,3083,52100,20880
2085,3084,52125,20890
2086,3085,52150,20900
2087,3086,52175,20910
2088,3087,52200,20920
2089,3088,52225,20930
2090,3089,52250,20940
2091,3090,52275,20950
2092,3091,52300,20960
2093,3092,52325,20970
2094,3093,52350,20980
2095,3094,52375,20990
2096,3095,52400,21000
2097,3096,52425,21010
2098,3097,52450,21020
2099,3098,52475,21030
2100,3099,52500,21040
2101,3100,52525,21050
2102,3101,52550,21060
2103,3102,52575,21070
2104,3103,52600,21080
2105,3104,52625,21090
2106,3105,52650,21100
2107,3106,52675,21110
2108,3107,52700,21120
2109,3108,52725,21130
2110,3109,52750,21140
2111,3110,52775,21150
2112,3111,52800,21160
2113,3112,52825,21170
2114,3113,52850,21180
2115,3114,52875,21190
2116,3115,52900,21200
2117,3116,52925,21210
2118,3117,52950,21220
2119,3118,52975,21230
2120,3119,53000,21240
2121,3120,53025,21250
2122,3121,53050,21260
2123,3122,53075,21270
2124,3123,53100,21280
2125,3124,53125,21290
2126,3125,53150,21300
2127,3126,53175,21310
2128,3127,53200,21320
2129,3128,53225,21330
2130,3129,53250,21340
2131,3130,53275,21350
2132,3131,53300,21360
2133,3132,53325,21370
2134,3133,53350,21380
2135,3134,53375,21390
2136,3135,53400,21400
2137,3136,53425,21410
2138,3137,53450,21420
2139,3138,53475,21430
2140,3139,53500,21440
2141,3140,53525,21450
2142,3141,53550,21460
2143,3142,53575,21470
2144,3143,53600,21480
2145,3144,53625,21490
2146,3145,53650,21500
2147,3146,53675,21510
2148,3147,53700,21520
2149,3148,53725,21530
2150,3149,53750,21540
2151,3150,53775,21550
2152,3151,53800,21560
2153,3152,53825,21570
2154,3153,53850,21580
2155,3154,53875,21590
2156,3155,53900,21600
2157,3156,53925,21610
2158,3157,53950,21620
2159,3158,53975,21630
2160,3159,54000,21640
2161,3160,54025,21650
2162,3161,54050,21660
2163,3162,54075,21670
2164,3163,54100,21680
2165,3164,54125,21690
